i	rgb	r	g	b	maxRGB	minRGB	c	h	theta
67	114,131,136	0.4470588235294118	0.5137254901960784	0.5333333333333333	0.5333333333333333	0.4470588235294118	0.08627450980392154	193.63636363636368	3.3795920970435662
68	53,44,41	0.20784313725490197	0.17254901960784313	0.1607843137254902	0.20784313725490197	0.1607843137254902	0.047058823529411764	14.999999999999982	0.26179938779914913
69	58,51,43	0.22745098039215686	0.2	0.16862745098039217	0.22745098039215686	0.16862745098039217	0.05882352941176469	32.00000000000001	0.5585053606381856
70	60,55,44	0.23529411764705882	0.21568627450980393	0.17254901960784313	0.23529411764705882	0.17254901960784313	0.06274509803921569	41.250000000000014	0.7199483164476612
71	92,83,76	0.3607843137254902	0.3254901960784314	0.2980392156862745	0.3607843137254902	0.2980392156862745	0.06274509803921569	26.250000000000014	0.45814892864851176
72	105,98,84	0.4117647058823529	0.3843137254901961	0.32941176470588235	0.4117647058823529	0.32941176470588235	0.08235294117647057	40.00000000000002	0.6981317007977322
73	169,164,153	0.6627450980392157	0.6431372549019608	0.6	0.6627450980392157	0.6	0.06274509803921569	41.250000000000064	0.7199483164476621
74	25,25,33	0.09803921568627451	0.09803921568627451	0.12941176470588237	0.12941176470588237	0.09803921568627451	0.03137254901960786	240.0	4.1887902047863905
75	27,11,8	0.10588235294117647	0.043137254901960784	0.03137254901960784	0.10588235294117647	0.03137254901960784	0.07450980392156863	9.473684210526315	0.16534698176788384
76	31,12,8	0.12156862745098039	0.047058823529411764	0.03137254901960784	0.12156862745098039	0.03137254901960784	0.09019607843137255	10.434782608695652	0.1821213132515822
77	50,32,20	0.19607843137254902	0.12549019607843137	0.0784313725490196	0.19607843137254902	0.0784313725490196	0.11764705882352941	24.0	0.4188790204786391
78	58,54,43	0.22745098039215686	0.21176470588235294	0.16862745098039217	0.22745098039215686	0.16862745098039217	0.05882352941176469	44.0	0.767944870877505
79	74,66,61	0.2901960784313726	0.25882352941176473	0.23921568627450981	0.2901960784313726	0.23921568627450981	0.05098039215686276	23.076923076923087	0.4027682889217685
80	120,113,105	0.47058823529411764	0.44313725490196076	0.4117647058823529	0.47058823529411764	0.4117647058823529	0.05882352941176472	31.999999999999993	0.5585053606381853
81	63,54,45	0.24705882352941178	0.21176470588235294	0.17647058823529413	0.24705882352941178	0.17647058823529413	0.07058823529411765	29.999999999999986	0.5235987755982986
82	48,42,39	0.18823529411764706	0.16470588235294117	0.15294117647058825	0.18823529411764706	0.15294117647058825	0.03529411764705881	19.999999999999986	0.3490658503988657
83	82,72,60	0.3215686274509804	0.2823529411764706	0.23529411764705882	0.3215686274509804	0.23529411764705882	0.0862745098039216	32.72727272727272	0.5711986642890532
84	131,128,120	0.5137254901960784	0.5019607843137255	0.47058823529411764	0.5137254901960784	0.47058823529411764	0.04313725490196074	43.636363636363676	0.7615982190520718
85	41,34,30	0.1607843137254902	0.13333333333333333	0.11764705882352941	0.1607843137254902	0.11764705882352941	0.0431372549019608	21.818181818181813	0.38079910952603546
86	69,58,52	0.27058823529411763	0.22745098039215686	0.20392156862745098	0.27058823529411763	0.20392156862745098	0.06666666666666665	21.176470588235297	0.3695991357164463
87	101,80,65	0.396078431372549	0.3137254901960784	0.2549019607843137	0.396078431372549	0.2549019607843137	0.1411764705882353	25.000000000000004	0.43633231299858244
88	129,89,62	0.5058823529411764	0.34901960784313724	0.24313725490196078	0.5058823529411764	0.24313725490196078	0.26274509803921564	24.17910447761194	0.42200498331803193
89	61,47,38	0.23921568627450981	0.1843137254901961	0.14901960784313725	0.23921568627450981	0.14901960784313725	0.09019607843137256	23.478260869565222	0.4097729548160601
90	63,54,47	0.24705882352941178	0.21176470588235294	0.1843137254901961	0.24705882352941178	0.1843137254901961	0.06274509803921569	26.249999999999986	0.45814892864851126
91	118,98,86	0.4627450980392157	0.3843137254901961	0.33725490196078434	0.4627450980392157	0.33725490196078434	0.12549019607843137	22.5	0.39269908169872414
92	69,59,54	0.27058823529411763	0.23137254901960785	0.21176470588235294	0.27058823529411763	0.21176470588235294	0.05882352941176469	20.000000000000018	0.34906585039886623
93	79,70,61	0.30980392156862746	0.27450980392156865	0.23921568627450981	0.30980392156862746	0.23921568627450981	0.07058823529411765	30.000000000000014	0.5235987755982991
94	107,101,89	0.4196078431372549	0.396078431372549	0.34901960784313724	0.4196078431372549	0.34901960784313724	0.07058823529411767	39.999999999999986	0.6981317007977316
95	118,95,77	0.4627450980392157	0.37254901960784315	0.30196078431372547	0.4627450980392157	0.30196078431372547	0.16078431372549024	26.34146341463415	0.45974526637899416
96	120,100,87	0.47058823529411764	0.39215686274509803	0.3411764705882353	0.47058823529411764	0.3411764705882353	0.12941176470588234	23.636363636363633	0.4125323686532051
97	56,39,30	0.2196078431372549	0.15294117647058825	0.11764705882352941	0.2196078431372549	0.11764705882352941	0.10196078431372549	20.769230769230777	0.36249146002959165
98	59,41,32	0.23137254901960785	0.1607843137254902	0.12549019607843137	0.23137254901960785	0.12549019607843137	0.10588235294117648	20.000000000000007	0.349065850398866
99	93,98,83	0.36470588235294116	0.3843137254901961	0.3254901960784314	0.3843137254901961	0.3254901960784314	0.05882352941176472	80.00000000000003	1.396263401595464
100	81,90,81	0.3176470588235294	0.35294117647058826	0.3176470588235294	0.35294117647058826	0.3176470588235294	0.035294117647058865	120.0	2.0943951023931953
101	44,54,37	0.17254901960784313	0.21176470588235294	0.1450980392156863	0.21176470588235294	0.1450980392156863	0.06666666666666665	95.29411764705883	1.6631961107240083
102	68,73,59	0.26666666666666666	0.28627450980392155	0.23137254901960785	0.28627450980392155	0.23137254901960785	0.0549019607843137	81.42857142857143	1.421196676623954
103	58,58,43	0.22745098039215686	0.22745098039215686	0.16862745098039217	0.22745098039215686	0.16862745098039217	0.05882352941176469	60.0	1.0471975511965976
104	103,107,96	0.403921568627451	0.4196078431372549	0.3764705882352941	0.4196078431372549	0.3764705882352941	0.0431372549019608	81.81818181818181	1.427996660722633
105	70,53,40	0.27450980392156865	0.20784313725490197	0.1568627450980392	0.27450980392156865	0.1568627450980392	0.11764705882352944	26.0	0.4537856055185257
106	80,74,68	0.3137254901960784	0.2901960784313726	0.26666666666666666	0.3137254901960784	0.26666666666666666	0.047058823529411764	30.000000000000032	0.5235987755982994
107	64,60,59	0.25098039215686274	0.23529411764705882	0.23137254901960785	0.25098039215686274	0.23137254901960785	0.019607843137254888	11.999999999999966	0.20943951023931895
108	71,63,55	0.2784313725490196	0.24705882352941178	0.21568627450980393	0.2784313725490196	0.21568627450980393	0.06274509803921569	30.0	0.5235987755982988
109	102,86,69	0.4	0.33725490196078434	0.27058823529411763	0.4	0.27058823529411763	0.1294117647058824	30.90909090909092	0.5394654051618839
110	40,28,27	0.1568627450980392	0.10980392156862745	0.10588235294117647	0.1568627450980392	0.10588235294117647	0.050980392156862744	4.615384615384616	0.08055365778435368
111	34,27,24	0.13333333333333333	0.10588235294117647	0.09411764705882353	0.13333333333333333	0.09411764705882353	0.0392156862745098	18.0	0.3141592653589793
112	237,219,170	0.9294117647058824	0.8588235294117647	0.6666666666666666	0.9294117647058824	0.6666666666666666	0.26274509803921575	43.88059701492536	0.7658608956512428
113	26,15,11	0.10196078431372549	0.058823529411764705	0.043137254901960784	0.10196078431372549	0.043137254901960784	0.058823529411764705	16.0	0.2792526803190927
114	22,16,13	0.08627450980392157	0.06274509803921569	0.050980392156862744	0.08627450980392157	0.050980392156862744	0.03529411764705882	20.0	0.3490658503988659
115	39,19,8	0.15294117647058825	0.07450980392156863	0.03137254901960784	0.15294117647058825	0.03137254901960784	0.1215686274509804	21.29032258064516	0.371586227843954
116	33,17,12	0.12941176470588237	0.06666666666666667	0.047058823529411764	0.12941176470588237	0.047058823529411764	0.0823529411764706	14.285714285714283	0.24933275028490418
117	43,22,14	0.16862745098039217	0.08627450980392157	0.054901960784313725	0.16862745098039217	0.054901960784313725	0.11372549019607844	16.551724137931032	0.28888208308871655
118	7,6,6	0.027450980392156862	0.023529411764705882	0.023529411764705882	0.027450980392156862	0.023529411764705882	0.00392156862745098	0.0	0.0
119	72,51,37	0.2823529411764706	0.2	0.1450980392156863	0.2823529411764706	0.1450980392156863	0.1372549019607843	24.0	0.4188790204786391
120	140,144,123	0.5490196078431373	0.5647058823529412	0.4823529411764706	0.5647058823529412	0.4823529411764706	0.08235294117647057	71.42857142857139	1.2466637514245205
121	65,75,52	0.2549019607843137	0.29411764705882354	0.20392156862745098	0.29411764705882354	0.20392156862745098	0.09019607843137256	86.08695652173914	1.5025008343255535
122	60,61,53	0.23529411764705882	0.23921568627450981	0.20784313725490197	0.23921568627450981	0.20784313725490197	0.03137254901960784	67.50000000000003	1.1780972450961729
123	70,65,59	0.27450980392156865	0.2549019607843137	0.23137254901960785	0.27450980392156865	0.23137254901960785	0.0431372549019608	32.72727272727268	0.5711986642890524
124	68,66,63	0.26666666666666666	0.25882352941176473	0.24705882352941178	0.26666666666666666	0.24705882352941178	0.019607843137254888	36.000000000000064	0.6283185307179597
125	99,103,91	0.38823529411764707	0.403921568627451	0.3568627450980392	0.403921568627451	0.3568627450980392	0.047058823529411764	80.00000000000001	1.3962634015954638
126	32,34,30	0.12549019607843137	0.13333333333333333	0.11764705882352941	0.13333333333333333	0.11764705882352941	0.01568627450980392	90.0	1.5707963267948966
127	52,48,43	0.20392156862745098	0.18823529411764706	0.16862745098039217	0.20392156862745098	0.16862745098039217	0.03529411764705881	33.33333333333332	0.581776417331443
128	135,147,148	0.5294117647058824	0.5764705882352941	0.5803921568627451	0.5803921568627451	0.5294117647058824	0.050980392156862786	184.61538461538473	3.2221463113741486
129	37,33,23	0.1450980392156863	0.12941176470588237	0.09019607843137255	0.1450980392156863	0.09019607843137255	0.05490196078431374	42.85714285714286	0.7479982508547127
130	131,138,139	0.5137254901960784	0.5411764705882353	0.5450980392156862	0.5450980392156862	0.5137254901960784	0.03137254901960784	187.49999999999997	3.2724923474893672
131	36,53,48	0.1411764705882353	0.20784313725490197	0.18823529411764706	0.20784313725490197	0.1411764705882353	0.06666666666666668	162.35294117647058	2.833593373826088
132	98,100,94	0.3843137254901961	0.39215686274509803	0.3686274509803922	0.39215686274509803	0.3686274509803922	0.023529411764705854	79.99999999999996	1.396263401595463
133	93,79,70	0.36470588235294116	0.30980392156862746	0.27450980392156865	0.36470588235294116	0.27450980392156865	0.0901960784313725	23.47826086956522	0.40977295481606
134	51,41,37	0.2	0.1607843137254902	0.1450980392156863	0.2	0.1450980392156863	0.054901960784313725	17.142857142857142	0.2991993003418851
135	81,69,65	0.3176470588235294	0.27058823529411763	0.2549019607843137	0.3176470588235294	0.2549019607843137	0.06274509803921569	15.0	0.2617993877991494
136	64,82,68	0.25098039215686274	0.3215686274509804	0.26666666666666666	0.3215686274509804	0.25098039215686274	0.07058823529411767	133.33333333333334	2.327105669325773
137	65,88,60	0.2549019607843137	0.34509803921568627	0.23529411764705882	0.34509803921568627	0.23529411764705882	0.10980392156862745	109.28571428571429	1.9073955396795175
138	43,46,42	0.16862745098039217	0.1803921568627451	0.16470588235294117	0.1803921568627451	0.16470588235294117	0.01568627450980392	104.99999999999994	1.832595714594045
139	38,43,45	0.14901960784313725	0.16862745098039217	0.17647058823529413	0.17647058823529413	0.14901960784313725	0.027450980392156876	197.14285714285714	3.440791953931678
140	46,47,43	0.1803921568627451	0.1843137254901961	0.16862745098039217	0.1843137254901961	0.16862745098039217	0.01568627450980392	75.00000000000006	1.308996938995748
141	36,32,33	0.1411764705882353	0.12549019607843137	0.12941176470588237	0.1411764705882353	0.12549019607843137	0.01568627450980392	344.99999999999994	6.021385919380436
142	48,59,57	0.18823529411764706	0.23137254901960785	0.2235294117647059	0.23137254901960785	0.18823529411764706	0.0431372549019608	169.0909090909091	2.9511930988267756
143	62,67,72	0.24313725490196078	0.2627450980392157	0.2823529411764706	0.2823529411764706	0.24313725490196078	0.0392156862745098	209.99999999999997	3.6651914291880914
144	113,130,135	0.44313725490196076	0.5098039215686274	0.5294117647058824	0.5294117647058824	0.44313725490196076	0.0862745098039216	193.63636363636365	3.379592097043566
145	78,88,94	0.3058823529411765	0.34509803921568627	0.3686274509803922	0.3686274509803922	0.3058823529411765	0.06274509803921569	202.50000000000003	3.5342917352885177
146	65,78,83	0.2549019607843137	0.3058823529411765	0.3254901960784314	0.3254901960784314	0.2549019607843137	0.07058823529411767	196.66666666666666	3.4324808622555145
147	84,95,98	0.32941176470588235	0.37254901960784315	0.3843137254901961	0.3843137254901961	0.32941176470588235	0.05490196078431375	192.85714285714286	3.365992128846207
148	46,44,44	0.1803921568627451	0.17254901960784313	0.17254901960784313	0.1803921568627451	0.17254901960784313	0.00784313725490196	0.0	0.0
149	53,50,40	0.20784313725490197	0.19607843137254902	0.1568627450980392	0.20784313725490197	0.1568627450980392	0.05098039215686276	46.153846153846146	0.8055365778435366
150	91,95,82	0.3568627450980392	0.37254901960784315	0.3215686274509804	0.37254901960784315	0.3215686274509804	0.05098039215686273	78.46153846153848	1.3694121823340129
151	105,102,90	0.4117647058823529	0.4	0.35294117647058826	0.4117647058823529	0.35294117647058826	0.05882352941176466	48.000000000000036	0.8377580409572788
152	60,58,48	0.23529411764705882	0.22745098039215686	0.18823529411764706	0.23529411764705882	0.18823529411764706	0.047058823529411764	50.0	0.8726646259971648
153	72,67,56	0.2823529411764706	0.2627450980392157	0.2196078431372549	0.2823529411764706	0.2196078431372549	0.06274509803921569	41.250000000000014	0.7199483164476612
154	77,76,72	0.30196078431372547	0.2980392156862745	0.2823529411764706	0.30196078431372547	0.2823529411764706	0.019607843137254888	48.000000000000036	0.8377580409572788
155	52,54,42	0.20392156862745098	0.21176470588235294	0.16470588235294117	0.21176470588235294	0.16470588235294117	0.047058823529411764	69.99999999999999	1.2217304763960304
156	81,86,78	0.3176470588235294	0.33725490196078434	0.3058823529411765	0.33725490196078434	0.3058823529411765	0.03137254901960784	97.50000000000009	1.701696020694473
157	48,50,40	0.18823529411764706	0.19607843137254902	0.1568627450980392	0.19607843137254902	0.1568627450980392	0.0392156862745098	72.0	1.2566370614359172
158	23,25,28	0.09019607843137255	0.09803921568627451	0.10980392156862745	0.10980392156862745	0.09019607843137255	0.0196078431372549	216.0	3.7699111843077517
159	17,21,22	0.06666666666666667	0.08235294117647059	0.08627450980392157	0.08627450980392157	0.06666666666666667	0.0196078431372549	192.0	3.351032163829113
160	13,14,13	0.050980392156862744	0.054901960784313725	0.050980392156862744	0.054901960784313725	0.050980392156862744	0.00392156862745098	120.0	2.0943951023931953
161	24,18,12	0.09411764705882353	0.07058823529411765	0.047058823529411764	0.09411764705882353	0.047058823529411764	0.047058823529411764	30.0	0.5235987755982988
162	37,28,18	0.1450980392156863	0.10980392156862745	0.07058823529411765	0.1450980392156863	0.07058823529411765	0.07450980392156864	31.578947368421044	0.551156605892946
163	22,15,10	0.08627450980392157	0.058823529411764705	0.0392156862745098	0.08627450980392157	0.0392156862745098	0.047058823529411764	25.0	0.4363323129985824
164	24,16,10	0.09411764705882353	0.06274509803921569	0.0392156862745098	0.09411764705882353	0.0392156862745098	0.054901960784313725	25.71428571428571	0.44879895051282753
165	27,17,11	0.10588235294117647	0.06666666666666667	0.043137254901960784	0.10588235294117647	0.043137254901960784	0.06274509803921569	22.5	0.39269908169872414
166	18,13,9	0.07058823529411765	0.050980392156862744	0.03529411764705882	0.07058823529411765	0.03529411764705882	0.03529411764705882	26.666666666666664	0.4654211338651545
167	18,13,9	0.07058823529411765	0.050980392156862744	0.03529411764705882	0.07058823529411765	0.03529411764705882	0.03529411764705882	26.666666666666664	0.4654211338651545
168	31,20,13	0.12156862745098039	0.0784313725490196	0.050980392156862744	0.12156862745098039	0.050980392156862744	0.07058823529411765	23.333333333333332	0.4072434921320102
169	21,15,11	0.08235294117647059	0.058823529411764705	0.043137254901960784	0.08235294117647059	0.043137254901960784	0.0392156862745098	24.0	0.4188790204786391
170	26,18,12	0.10196078431372549	0.07058823529411765	0.047058823529411764	0.10196078431372549	0.047058823529411764	0.054901960784313725	25.71428571428571	0.44879895051282753
171	22,16,11	0.08627450980392157	0.06274509803921569	0.043137254901960784	0.08627450980392157	0.043137254901960784	0.043137254901960784	27.272727272727273	0.47599888690754444
172	24,18,12	0.09411764705882353	0.07058823529411765	0.047058823529411764	0.09411764705882353	0.047058823529411764	0.047058823529411764	30.0	0.5235987755982988
173	32,19,13	0.12549019607843137	0.07450980392156863	0.050980392156862744	0.12549019607843137	0.050980392156862744	0.07450980392156863	18.94736842105263	0.3306939635357677
174	16,14,10	0.06274509803921569	0.054901960784313725	0.0392156862745098	0.06274509803921569	0.0392156862745098	0.023529411764705882	40.0	0.6981317007977318
175	16,15,11	0.06274509803921569	0.058823529411764705	0.043137254901960784	0.06274509803921569	0.043137254901960784	0.0196078431372549	48.0	0.8377580409572782
176	18,16,11	0.07058823529411765	0.06274509803921569	0.043137254901960784	0.07058823529411765	0.043137254901960784	0.027450980392156862	42.85714285714286	0.7479982508547127
177	19,14,8	0.07450980392156863	0.054901960784313725	0.03137254901960784	0.07450980392156863	0.03137254901960784	0.043137254901960784	32.72727272727273	0.5711986642890533
178	12,10,7	0.047058823529411764	0.0392156862745098	0.027450980392156862	0.047058823529411764	0.027450980392156862	0.0196078431372549	36.0	0.6283185307179586
179	17,18,22	0.06666666666666667	0.07058823529411765	0.08627450980392157	0.08627450980392157	0.06666666666666667	0.0196078431372549	228.0	3.9793506945470716
180	43,65,83	0.16862745098039217	0.2549019607843137	0.3254901960784314	0.3254901960784314	0.16862745098039217	0.1568627450980392	207.0	3.612831551628262
181	28,48,68	0.10980392156862745	0.18823529411764706	0.26666666666666666	0.26666666666666666	0.10980392156862745	0.1568627450980392	210.0	3.6651914291880923
182	10,13,26	0.0392156862745098	0.050980392156862744	0.10196078431372549	0.10196078431372549	0.0392156862745098	0.06274509803921569	228.75	3.9924406639370287
